p1,c1,d1,p2,c2,d2,p0,a,d0,s,r,f,x1,x2,x3,x4
0.1013,7.9241,9.1189,0.132,8.4568,4.6588,0.3011,4.937,7.0681,69.7564,35.6438,29.5774,0,0,1,0
0.2118,13.2081,1.1765,0.2714,27.2163,7.8148,0.0604,7.1978,6.5354,96.8182,9.0682,33.0376,1,0,0,1
0.3084,11.9815,0.7111,0.1755,17.7211,6.3148,0.137,13.9813,0.7551,31.7138,46.4023,1.8062,1,0,1,1
0.1831,6.381,1.8056,0.1035,8.272,8.14,0.0476,5.1611,0.6099,116.0816,28.8613,32.8999,1,0,1,0
0.2412,4.037,9.9161,0.2204,39.135,5.9614,0.0817,8.2586,5.7455,69.981,7.7966,6.1285,0,0,0,1
0.0277,11.2251,4.6953,0.1032,29.3179,7.1761,0.2515,10.2701,4.5,45.0161,19.5684,10.1326,0,0,1,1
0.0489,7.7003,7.0164,0.1495,26.1563,4.7471,0.099,11.372,3.6049,113.7052,17.8333,36.7714,0,0,1,0
0.3216,9.4763,9.0207,0.1576,34.4978,0.3619,0.1738,9.8546,1.7811,67.3274,42.2287,43.3796,1,1,1,1
0.2116,5.2003,7.7128,0.0295,19.6504,1.1233,0.1046,13.2894,2.4187,115.7293,34.7837,41.4885,0,0,1,0
0.2532,3.8649,5.9622,0.0667,26.9984,1.3461,0.1483,8.8292,5.6241,70.8683,14.4751,32.3295,1,1,0,0
0.1934,10.3394,2.5066,0.348,7.3006,8.1344,0.2556,2.8523,7.8937,76.9748,42.7856,12.5201,0,0,1,1
0.1356,6.9523,0.7333,0.1284,14.3145,3.8707,0.1837,11.9849,3.878,73.0326,42.2167,8.727,1,0,1,1
0.0704,12.4177,3.0853,0.1392,32.8246,8.009,0.2809,3.6773,1.8549,84.1995,17.5214,36.5527,0,0,1,1
0.3343,8.2195,1.4637,0.1688,23.2814,3.9835,0.1048,6.0179,0.6473,54.403,15.6187,38.6868,1,0,1,0
0.0958,1.5598,2.0945,0.2347,38.9073,8.6313,0.256,4.4415,2.6107,58.5107,26.6989,32.9769,1,0,1,1
0.0716,2.7985,3.0354,0.1857,29.4791,1.6156,0.158,2.9687,4.335,59.622,24.8614,14.6086,0,0,1,1
0.1361,1.2314,6.7934,0.1216,38.1013,1.2043,0.3351,4.2052,6.185,80.6796,11.2238,44.3278,1,1,0,0
0.2982,7.3856,2.3065,0.2903,19.0228,6.65,0.2997,4.8159,7.612,54.5253,17.8386,16.2377,1,0,1,1
0.1512,13.1838,7.3374,0.1315,16.1937,3.2773,0.2787,14.6439,3.2237,112.4373,14.1084,30.7234,0,1,1,0
0.2195,12.7285,7.4636,0.1025,29.9374,3.8696,0.2061,13.4753,5.8952,114.6559,45.0205,19.8949,0,0,1,1
0.19,10.6386,2.5924,0.0336,16.0298,1.8091,0.0666,12.5121,1.6716,56.7952,22.9686,4.032,0,0,1,1
0.1684,9.6771,4.381,0.2953,22.4134,4.119,0.0683,5.7501,0.757,108.6966,8.6057,39.9189,1,1,0,0
0.2117,12.0274,1.8919,0.1534,7.9355,0.4902,0.2962,4.6494,5.3195,92.0214,8.0512,27.8188,1,1,0,0
0.0507,8.4482,6.0789,0.196,27.0865,2.3895,0.2259,13.7156,7.3669,104.8454,5.2562,11.8451,0,0,0,1
0.1951,6.366,0.4737,0.3019,34.2552,2.0226,0.2906,10.3083,1.6697,114.4405,39.1962,6.3286,1,0,1,1
0.044,5.4204,8.2329,0.0248,10.7477,1.3351,0.0624,13.538,4.314,115.4634,41.1528,12.8586,0,0,1,1
0.1244,5.2314,0.5829,0.3336,22.7565,9.0022,0.0762,14.1713,6.4743,34.6264,5.8147,36.0778,1,0,0,0
0.0244,8.8669,6.2278,0.0542,33.2523,7.0276,0.179,9.2496,2.8401,97.1265,16.8332,33.0304,0,0,1,1
0.3402,1.725,5.0578,0.2452,26.2307,3.0865,0.229,10.0152,6.6731,110.6761,6.8226,1.4528,1,0,0,1
0.0404,2.7737,1.9251,0.1152,33.1506,9.6402,0.1324,9.0528,6.9127,100.8283,15.7767,9.5747,0,0,0,1
0.2948,8.9087,4.7801,0.0986,33.6368,3.0216,0.2718,11.0454,2.4344,98.0569,13.3323,33.5086,1,0,1,1
0.2865,3.3833,6.7814,0.204,38.0164,9.9358,0.1964,3.4201,7.584,32.2063,12.6945,38.4338,1,0,0,1
0.3107,11.2175,8.4636,0.0378,13.4584,6.7417,0.3368,3.7337,3.2846,51.7646,13.3362,27.7718,0,0,1,0
0.2659,8.4891,7.0729,0.0415,39.4726,8.6011,0.2312,13.663,3.789,104.3997,37.2394,17.3151,0,0,1,1
0.0437,8.365,4.4711,0.1561,20.0193,3.7799,0.2973,12.105,1.7369,77.5525,8.5331,36.2716,0,0,1,0
0.2015,8.4418,7.5857,0.3154,36.3939,0.5047,0.2472,11.467,0.6573,55.0867,21.3063,34.0507,1,1,1,1
0.141,1.7066,3.14,0.0402,34.055,0.8157,0.0991,9.8204,4.0419,84.5172,33.6428,16.5637,1,0,1,1
0.0327,1.8651,6.9522,0.2115,10.5567,9.3227,0.2462,7.7033,2.5549,87.0031,10.839,22.7003,0,0,1,0
0.2782,12.1869,9.3315,0.2538,37.6202,6.9886,0.0464,11.1075,5.9364,64.5838,43.8546,3.19,0,0,1,1
0.2782,4.5693,2.8119,0.2844,14.9192,2.7919,0.3438,3.5317,2.3374,48.3762,8.3466,28.5956,1,1,1,0
0.2933,4.3292,5.7038,0.2605,19.9485,3.0469,0.2621,4.7563,1.0683,67.626,18.6377,35.3998,1,1,1,0
0.3212,14.7301,4.3916,0.2368,23.8121,7.7762,0.2456,6.9852,6.7504,65.2593,41.4283,42.9031,1,1,1,0
0.2921,4.5857,8.8358,0.3017,26.9861,4.1427,0.2152,8.6936,1.1516,54.0399,23.1379,31.4192,1,1,1,1
0.1342,14.9325,7.0367,0.2206,27.5885,1.877,0.0562,10.6063,2.2629,94.2064,34.3408,29.8789,0,1,1,1
0.1581,6.0743,8.6678,0.0436,32.4761,7.7188,0.0534,10.3547,7.6068,62.9798,13.1913,6.1476,0,0,0,1
0.2985,13.2975,6.3737,0.2052,5.4049,1.7698,0.1208,8.7659,6.2346,70.5525,2.3147,15.7869,0,1,0,1
0.1636,10.4528,0.8017,0.0345,12.5437,5.2266,0.2473,2.2929,1.1403,116.6362,25.8558,41.0513,1,0,1,0
0.0541,7.0995,9.1524,0.2842,33.6576,3.3963,0.3207,7.0186,4.7325,61.8764,13.806,8.649,0,0,1,1
0.277,12.9006,2.0516,0.2091,15.2079,7.3417,0.0432,5.6102,6.0929,81.5509,33.5818,43.2467,1,1,0,0
0.3377,9.7015,2.084,0.1618,31.0124,1.5681,0.1605,10.0631,4.1024,59.8714,46.833,18.4999,1,1,1,1
0.2197,8.4114,9.5484,0.2028,12.2633,4.0279,0.323,12.1554,7.3836,54.4935,11.6325,42.5561,1,1,0,0
0.1699,9.116,8.0436,0.2378,11.5194,8.5763,0.2103,2.2973,1.9559,53.337,27.8293,34.8937,0,0,1,0
0.3365,13.5344,3.9069,0.1063,20.8139,3.4258,0.2947,4.8857,0.9654,81.0459,9.89,37.7023,1,0,1,0
0.3184,2.4568,2.277,0.3084,8.3112,7.9257,0.159,5.0172,5.9073,32.618,20.8653,29.8097,1,0,1,0
0.2404,10.1256,8.1634,0.0484,9.9297,0.4812,0.1392,3.9184,3.5995,113.8242,43.4399,29.3448,0,1,1,0
0.2117,9.25,1.5071,0.1846,14.7117,9.2898,0.2439,10.6509,5.7395,99.6648,46.6346,27.8367,1,0,1,0
0.1991,11.2593,0.3323,0.1708,22.2057,3.3659,0.288,11.0263,6.6597,60.114,13.22,35.8809,1,1,0,0
0.1266,11.7801,7.4987,0.1039,10.032,9.2812,0.1717,2.5158,7.2082,56.3592,36.7194,10.7028,0,0,1,1
0.1767,10.1177,5.6948,0.0668,15.5026,1.1291,0.0308,2.946,4.7082,95.7701,25.1911,25.4736,1,1,0,1
0.1469,14.6769,8.6676,0.2576,6.574,8.66,0.0507,8.0224,4.4269,74.3171,44.6,34.3219,0,0,1,0
0.1107,9.2497,3.9871,0.2155,39.0374,0.8134,0.0259,10.2836,6.8984,52.8686,8.7356,17.0721,0,0,0,1
0.2832,14.1591,9.1885,0.1047,6.9468,6.7582,0.1008,8.4506,1.3526,42.508,4.6693,36.8227,0,0,1,0
0.191,11.5512,6.1517,0.3272,10.9564,4.0522,0.3399,2.4764,5.2255,72.367,7.2969,9.3286,0,0,0,1
0.2551,12.6482,2.2037,0.2268,30.1172,1.2319,0.1497,7.0753,0.8115,48.6711,36.3869,33.9536,1,1,1,1
0.1256,2.2334,4.4506,0.187,31.4538,9.4615,0.2094,10.446,4.2592,53.244,49.3474,44.2133,1,0,1,0
0.1951,10.3429,3.1372,0.2194,38.5663,6.0634,0.0528,12.9307,5.7388,95.6364,20.9433,38.3804,1,1,0,1
0.21,10.5182,4.8072,0.2094,15.8033,4.7305,0.0481,9.5185,4.3711,46.7703,43.1009,8.9063,0,0,1,1
0.195,6.6275,6.5527,0.3493,11.4839,6.1519,0.3441,3.9765,1.0701,37.556,4.8792,4.1275,0,0,1,1
0.2724,3.5152,7.93,0.1248,7.4344,7.8854,0.0705,9.5356,7.2894,30.204,47.3123,16.9888,0,0,1,0
0.2992,9.729,4.9928,0.1191,31.3295,8.9916,0.2733,14.6766,4.2335,76.4649,9.3219,28.0528,1,0,0,1
0.1222,5.3296,2.6501,0.2323,17.4428,5.2414,0.0787,8.5151,7.8095,95.3108,43.5023,41.7407,1,1,0,0
0.1764,12.1188,3.677,0.0338,29.3065,3.4056,0.1928,5.6693,2.8941,103.0879,6.7377,31.5516,1,0,0,1
0.0961,6.8723,3.8223,0.2827,17.7396,6.4824,0.1626,4.4025,2.2772,116.9436,43.9301,11.773,0,0,1,1
0.025,4.4351,9.243,0.0785,32.4096,7.2729,0.2074,12.5977,1.2138,49.9303,31.0099,14.7234,0,0,1,1
0.2868,10.1851,1.8638,0.16,16.9274,0.7129,0.1903,7.6734,7.3123,53.217,28.1925,18.9842,1,1,0,1
0.1675,3.4694,1.9944,0.1978,28.8973,3.6351,0.1958,8.8773,3.3324,70.4469,4.1869,41.6788,1,1,0,0
0.037,4.4337,8.9921,0.2775,34.423,6.9396,0.2624,11.0674,6.8821,38.2959,21.4106,20.1273,0,0,1,1
0.1611,11.135,3.1637,0.275,33.6738,2.3092,0.2774,7.7908,2.1891,54.554,38.88,38.4955,1,1,1,1
0.0322,14.1828,3.5087,0.1603,28.5286,9.8761,0.322,12.019,6.3954,104.1866,24.8517,42.8436,0,0,1,0
0.111,3.1159,0.9823,0.1152,37.1865,3.6433,0.2679,14.34,6.1178,34.6966,9.5569,28.6444,1,0,0,1
0.1172,14.7216,2.1796,0.2868,24.7834,8.4819,0.2092,12.6951,4.8449,106.0,42.1055,39.5621,1,1,1,0
0.2148,10.3318,5.8277,0.2866,33.9516,8.4354,0.2511,3.6764,6.0319,79.8166,34.3428,10.7151,0,0,1,1
0.0804,8.5854,3.8138,0.3124,8.927,0.3278,0.0291,3.2935,4.1985,111.2305,7.6063,43.8802,0,1,0,0
0.1102,11.5463,2.7817,0.2532,36.0535,9.1357,0.2846,6.5186,0.9132,90.7735,45.0529,11.3537,0,0,1,1
0.1377,8.7589,3.1836,0.3436,23.0258,9.1503,0.1228,4.1203,7.0059,73.0231,33.6219,30.8902,1,1,0,1
0.1116,6.0855,6.7332,0.1189,35.3762,4.4495,0.2633,12.8313,5.984,58.7037,32.3588,19.5232,0,0,1,1
0.3287,10.7814,6.2393,0.1293,17.0105,1.8802,0.2532,5.2875,2.7977,119.3758,22.0353,24.3874,1,1,1,1
0.1653,6.43,4.6281,0.2614,22.342,3.1817,0.3199,8.7822,1.9394,95.1553,37.0471,12.0965,0,0,1,1
0.3445,7.1046,9.6735,0.0764,9.1863,7.7429,0.2326,7.2001,7.7156,105.7118,27.1413,39.2542,0,0,1,0
0.2083,12.9029,2.3297,0.233,32.2563,2.7602,0.0618,4.2105,3.1646,34.8017,37.8615,29.1126,1,1,0,1
0.0374,12.8634,6.8079,0.0941,27.2629,8.504,0.3158,5.399,0.611,82.1219,41.7071,17.1867,0,0,1,1
0.2052,12.8116,0.6584,0.1521,16.661,5.6721,0.3284,8.195,2.188,78.8108,26.3346,24.7163,1,0,1,1
0.3401,3.6399,2.2926,0.1749,7.1756,7.4942,0.2097,5.419,1.1162,86.8891,31.1879,8.0334,1,0,1,1
0.2386,5.9989,9.6499,0.2792,37.6095,3.4672,0.1841,7.8966,1.8946,78.7401,21.3969,11.6593,0,0,1,1
0.0548,8.6391,1.0789,0.2696,6.2639,0.9262,0.1908,4.0125,4.524,114.46,49.2814,11.2371,0,1,1,1
0.0917,14.9628,3.1613,0.0439,34.5323,4.017,0.2044,5.071,7.5005,76.5531,12.1808,25.4276,0,0,0,1
0.2106,5.2233,9.9231,0.2015,36.6171,4.4211,0.3006,14.2888,5.9854,86.9465,3.3378,16.5003,0,0,0,1
0.0867,11.9183,2.345,0.3223,34.7267,6.3832,0.1352,2.6181,2.1152,112.2026,3.7628,40.2523,1,0,0,1
0.0998,9.338,4.0953,0.0525,27.6969,2.8818,0.1415,2.2058,0.7825,76.7786,30.129,3.2026,0,0,1,1
0.1148,6.3133,7.5248,0.0825,22.8905,2.3266,0.1286,6.1029,7.5099,62.2983,29.1507,25.3059,0,0,1,1
0.1886,3.8635,6.9326,0.333,27.8607,2.2351,0.3443,4.5278,2.264,55.2362,33.0653,3.6662,0,0,1,1
0.0732,2.4994,4.1903,0.1997,12.1067,3.7237,0.2266,14.9466,5.1671,51.0863,3.609,13.7442,0,1,0,1
0.2473,10.7351,6.5607,0.1449,36.9896,6.108,0.2218,14.9176,7.8401,86.7089,15.4054,9.8543,1,0,0,1
0.3168,10.941,2.0081,0.1434,24.4467,8.1071,0.2651,4.6249,0.6841,75.1689,28.7302,39.9135,1,0,1,0
0.2491,7.8659,3.8441,0.203,35.422,9.8325,0.2134,6.9967,4.3528,78.0104,48.6701,33.9555,1,0,1,1
0.0242,7.7444,8.7543,0.1368,15.7678,6.5483,0.1853,5.7062,0.6791,50.2661,21.8546,35.0645,0,0,1,0
0.2001,11.7373,0.5693,0.038,19.577,7.9016,0.176,6.0038,7.8242,41.3076,8.857,36.7732,1,0,0,0
0.0781,3.7825,2.8155,0.0657,33.2709,9.5586,0.1315,6.3997,1.1804,42.8048,4.7211,13.1663,0,0,1,1
0.3136,4.021,3.3508,0.2735,6.5795,5.5745,0.2518,13.0137,2.2249,88.5453,39.652,17.3168,1,1,1,0
0.3139,8.7669,1.9775,0.1016,39.7204,4.1794,0.1455,8.8153,4.8921,56.8232,19.6951,41.4943,1,0,0,1
0.1773,12.6645,3.5766,0.1874,7.858,3.8249,0.1595,8.3155,3.0726,115.8989,5.4749,35.2142,1,1,0,0
0.1205,5.0587,0.9907,0.238,36.1104,7.9069,0.3071,8.276,3.1917,83.0445,47.5368,26.7979,1,0,1,1
0.2594,14.2024,5.026,0.2878,29.9107,4.2224,0.2487,11.8783,7.0647,40.1517,4.0762,16.3703,0,0,0,1
0.3357,8.5978,1.5569,0.0342,8.0094,9.517,0.2171,10.4025,7.1672,72.7704,30.6589,38.0774,1,0,1,0
0.3036,14.8181,6.8,0.1056,22.8552,2.8336,0.2466,5.038,7.9216,113.0345,34.4223,15.7806,0,0,1,1
0.1183,14.3514,4.3653,0.287,34.3825,7.3164,0.2953,14.7642,6.6853,83.9089,7.2713,15.6706,0,0,0,1
0.0223,4.1124,7.0582,0.3443,8.3915,8.0084,0.3241,8.143,5.1332,97.6882,16.7329,18.4488,0,0,1,0
0.3422,7.6738,8.6542,0.327,12.4755,0.9653,0.3282,7.6562,7.4753,90.1091,20.4954,17.9446,1,1,0,1
0.1215,8.0715,5.4184,0.1083,9.3356,3.2481,0.1219,6.0223,0.6735,108.1373,20.4923,38.0552,0,0,1,0
0.219,8.26,3.6969,0.1289,25.192,9.4632,0.3014,9.1161,1.0069,49.213,39.0889,5.5848,0,0,1,1
0.2853,4.651,2.4644,0.1806,35.87,0.7966,0.1692,10.6898,6.0191,118.9599,41.6405,40.6168,1,1,1,0
0.0696,14.1455,1.8153,0.1839,31.7364,2.0468,0.055,2.6473,2.8368,85.1825,41.7984,31.7676,0,0,1,1
0.3424,14.457,7.6795,0.1064,11.0214,9.6081,0.303,9.1009,2.0757,81.2978,8.1701,42.2195,0,0,1,0
0.1763,10.6455,3.8894,0.3098,9.4987,6.2197,0.1935,5.7143,2.015,88.3788,46.4502,33.252,1,1,1,0
0.1142,3.2151,9.7458,0.1415,21.8892,4.6981,0.1598,3.883,2.9478,55.4262,4.9297,13.5128,0,0,0,1
0.0534,9.7398,8.7467,0.312,19.4385,4.3726,0.0589,10.0632,6.7698,43.051,9.4603,10.3062,0,0,0,1
0.2654,9.6465,2.0633,0.2306,14.4763,8.8548,0.1846,3.5698,3.646,57.8824,18.4022,4.3969,0,0,1,1
0.1843,11.6879,7.222,0.2875,32.9337,7.856,0.0946,11.1047,3.5156,60.8967,31.6153,34.7216,1,1,0,1
0.1999,9.9941,6.0128,0.1115,39.3353,3.5968,0.1734,5.5835,3.0406,112.1457,30.1735,31.3058,0,0,1,1
0.3299,14.1625,2.8907,0.0948,30.8015,4.869,0.0465,2.1583,1.8895,53.5349,25.6509,14.2092,0,0,1,1
0.134,11.2887,2.4641,0.142,7.9271,3.3692,0.3311,9.0024,1.8527,57.482,45.3814,13.7085,0,0,1,1
0.1332,9.3678,4.8626,0.2179,31.6821,0.5972,0.1784,8.0397,4.344,108.0907,46.6677,39.9354,1,1,1,1
0.2011,14.3222,6.4306,0.2246,32.9423,1.037,0.2601,4.3404,6.2076,31.9649,39.5706,33.0966,1,1,1,1
0.3242,5.9786,2.0252,0.0655,28.4117,8.7368,0.1617,12.6329,0.8301,108.3717,28.0087,28.4885,1,0,1,1
0.2113,11.4221,6.4157,0.11,17.2152,4.2964,0.3016,8.8919,7.5877,63.6249,6.3895,43.5591,1,0,0,0
0.3151,6.4079,8.0524,0.2709,38.446,0.9467,0.1101,13.44,5.2696,100.7981,43.5896,13.606,1,1,0,1
0.2827,2.1999,0.8818,0.097,18.6891,7.4221,0.0727,6.8407,5.4087,106.8407,37.8217,29.5641,1,0,1,0
0.2073,5.2117,3.4862,0.1076,38.062,1.9311,0.1888,8.5116,6.0379,112.8775,10.3118,30.8665,1,0,0,1
0.0851,12.1513,2.1298,0.176,11.3708,4.7098,0.1926,6.2145,6.637,85.2312,24.3281,7.7904,0,0,1,1
0.1804,3.9731,7.9091,0.1273,27.276,2.428,0.3399,7.2425,7.3559,40.5125,6.0602,16.1055,0,0,0,1
0.2209,12.7686,7.5398,0.3041,21.4066,1.6527,0.2725,8.5094,3.4237,119.1281,32.7421,8.4012,0,0,1,1
0.0815,14.0383,8.5863,0.3371,15.3716,9.6872,0.226,8.8572,1.7577,56.095,34.8167,4.8878,0,0,1,1
0.2435,11.8106,9.0782,0.2944,36.4838,3.8991,0.1469,2.9574,2.0304,106.0089,12.1966,4.4028,0,0,1,1
0.1696,14.0581,4.0122,0.2671,9.5604,6.1104,0.1529,3.4139,6.3786,37.5821,25.3131,18.271,1,1,0,1
0.2766,9.188,7.0694,0.1575,37.2937,9.0036,0.1926,7.1203,3.4943,101.2121,31.8699,33.4608,1,0,1,1
0.155,12.1138,6.7521,0.3057,14.8237,1.4329,0.2446,3.0554,3.9716,73.9153,15.3103,16.3985,0,1,1,1
0.0812,9.2997,7.7957,0.1919,29.289,8.5753,0.0507,4.3803,4.3471,63.5937,47.5054,28.4157,0,0,1,1
0.3289,8.0009,9.1631,0.1394,8.3387,0.3538,0.0234,3.7523,6.2114,106.0337,16.1949,21.959,1,1,0,0
0.0438,4.4892,1.3326,0.2767,35.8826,2.5668,0.187,10.37,6.392,109.4153,3.1107,26.6323,1,0,0,1
0.3102,8.1555,5.9995,0.1756,7.0877,7.9532,0.3381,5.1547,3.2868,64.0755,2.2531,21.0465,0,0,0,0
0.317,14.6121,1.2949,0.1539,34.746,8.8092,0.0969,3.7911,2.7428,44.1769,39.0451,2.5952,0,0,1,1
0.1113,10.7251,3.6071,0.1211,36.2335,3.2561,0.1823,9.1919,6.7237,53.5584,17.3013,28.8799,1,0,0,1
0.2838,5.2741,7.0066,0.059,29.2211,4.4242,0.1872,11.7482,1.6425,46.5165,49.1736,31.7558,1,0,1,1
0.0601,8.4346,3.1994,0.1304,13.7216,5.8274,0.285,14.7436,5.5036,38.0839,25.1514,34.9828,0,0,1,0
0.2036,9.6525,6.0063,0.3005,23.6633,2.1744,0.2897,10.8608,1.3876,52.3303,29.7741,15.7082,0,0,1,1
0.1369,6.38,4.2691,0.1929,21.3458,3.5645,0.0447,13.2154,3.0779,112.5689,49.5241,44.7104,1,1,0,0
0.27,13.8299,3.8788,0.0808,29.0145,9.9911,0.1875,5.5553,7.4084,59.2961,28.804,5.0691,0,0,1,1
0.0604,13.8843,7.396,0.1628,28.7655,1.4015,0.2032,8.7171,2.9299,105.7729,19.1753,17.7014,0,0,1,1
0.245,12.074,4.1702,0.3277,28.8799,2.9479,0.0546,5.924,6.8399,46.3811,18.5092,26.6083,1,1,0,1
0.3278,11.8846,6.0798,0.1653,19.5433,3.688,0.1607,11.0136,7.7096,65.6056,38.5928,10.9033,1,1,0,1
0.319,9.109,9.7209,0.3012,7.5688,7.1883,0.1622,14.4958,7.0151,110.9443,13.1855,19.1236,1,1,0,0
0.1753,9.4787,6.1306,0.2625,18.9898,5.4145,0.3496,13.8164,0.5754,110.1016,10.9666,1.1597,0,0,1,1
0.2284,9.919,1.8552,0.1848,26.1753,1.3735,0.3372,2.0141,4.6275,95.3741,14.7291,9.3848,0,0,1,1
0.2172,6.6579,5.4063,0.2213,9.7858,1.5259,0.078,9.316,3.1322,117.767,12.723,29.9532,1,1,0,0
0.0735,10.3954,2.8789,0.3462,11.5676,2.417,0.1545,11.8087,1.0812,78.673,9.4335,35.0171,0,1,1,0
0.0507,9.2738,3.4149,0.2947,34.1125,9.5314,0.1492,10.0997,2.6142,43.2771,40.1902,4.5463,0,0,1,1
0.0633,13.531,7.7475,0.0584,32.9617,1.9523,0.3274,3.4226,1.3038,41.2116,11.9618,28.396,0,0,1,1
0.0599,6.0548,9.3968,0.0897,34.5679,5.5761,0.0857,7.6556,0.5624,32.6095,47.8988,14.9012,0,0,1,1
0.1815,1.2494,0.5501,0.309,6.4876,8.6332,0.1089,6.505,7.4262,99.6097,27.9729,30.3274,1,0,1,0
0.1967,10.168,9.3864,0.2041,23.3784,1.3654,0.291,12.8368,1.7309,114.7922,39.964,30.4012,0,1,1,1
0.2769,8.1786,8.4553,0.2722,34.7428,2.4941,0.1359,8.399,6.7294,116.374,4.1303,37.8987,1,1,0,1
0.223,6.3325,4.126,0.3071,6.7052,9.441,0.1881,14.7707,7.2444,83.6893,21.2185,7.7485,1,1,0,1
0.1203,3.6388,2.5758,0.1856,18.1913,5.0662,0.254,14.3478,4.4192,115.5207,36.4705,4.2027,0,0,1,1
0.2862,1.9859,1.3933,0.3488,34.0931,7.2895,0.0811,11.1226,5.1804,68.5523,24.6902,1.8616,1,0,1,1
0.1145,9.2413,8.2362,0.2258,18.8889,9.7049,0.3335,12.1992,7.9804,51.4644,14.1394,16.3806,0,0,0,1
0.2601,7.578,2.3271,0.1277,17.6625,6.0129,0.1577,3.6388,5.9679,86.0018,28.7916,15.524,1,0,1,1
0.1411,14.4155,0.7013,0.0204,27.1104,4.0032,0.3471,11.8907,2.067,50.5703,37.8023,42.2987,1,0,1,0
0.3269,7.4573,7.257,0.2322,29.8324,1.5607,0.2626,14.8446,2.4098,70.2781,33.0245,12.2968,1,1,1,1
0.1999,6.8195,4.4649,0.065,16.7631,8.1259,0.0732,4.4734,6.1483,63.9907,25.8409,18.4489,1,0,0,1
0.1714,11.0995,3.5766,0.1432,17.6959,5.1139,0.2637,11.8852,7.1196,101.3039,3.709,29.2059,1,0,0,0
0.0529,13.1864,3.8601,0.0483,39.2364,8.4927,0.0778,14.327,1.9204,45.6517,43.7542,27.1917,0,0,1,1
0.3288,7.6801,1.9643,0.1743,38.4236,8.0352,0.2965,9.7246,7.9407,99.5541,40.5912,43.2658,1,0,1,1
0.1692,5.2198,5.0509,0.1239,24.8361,0.3064,0.0952,10.3964,7.1989,98.7786,49.5058,31.4754,1,1,0,0
0.237,13.7201,9.4167,0.1768,22.9858,9.219,0.2705,6.4284,4.8161,31.0399,43.086,44.3455,0,0,1,0
0.035,2.2777,3.1856,0.0428,15.1339,1.8387,0.3348,6.3947,5.5262,48.8142,35.3084,6.7166,0,0,1,1
0.0957,3.4731,6.6555,0.163,23.1952,1.7792,0.2227,4.9854,4.3821,39.4857,37.101,23.5041,0,0,1,1
0.2191,6.0376,8.2621,0.3353,10.5091,1.2744,0.1676,11.5999,6.8622,85.3228,21.3773,44.6993,1,1,0,0
0.2801,14.7488,7.6669,0.2455,11.0211,4.7452,0.2424,10.3913,0.5258,43.7525,20.3409,12.2008,0,0,1,1
0.0397,3.3144,5.7445,0.0381,8.5529,7.1422,0.2864,14.0135,4.2227,41.7993,30.9084,19.2774,0,0,1,0
0.2528,6.1907,3.3365,0.1994,15.9299,5.8741,0.3409,9.491,5.2802,85.7452,31.5142,1.3754,0,0,1,1
0.1408,11.3286,3.7844,0.0861,24.8238,9.6127,0.0207,2.7784,6.7422,94.2737,4.1312,3.8286,0,0,0,1
0.1328,11.5894,8.2889,0.2711,20.8037,8.1965,0.2649,12.9829,7.9901,41.1826,42.6068,44.1595,0,1,1,0
0.3158,14.4381,8.3406,0.3467,11.619,8.5463,0.0478,3.6168,3.8653,71.3744,9.5895,8.3612,0,0,1,1
0.1954,13.8068,4.7796,0.2924,9.183,1.4261,0.2203,6.364,5.3217,37.8118,43.8796,12.9503,0,1,1,1
0.2785,11.9617,9.5302,0.2097,34.7825,4.2706,0.0394,11.639,6.3998,91.1331,21.6011,18.9834,1,1,0,1
0.0583,5.2228,8.7953,0.2018,25.2124,0.5693,0.11,5.9176,2.1541,56.1313,37.9941,16.5765,0,0,1,1
0.2784,13.2523,9.4352,0.2169,13.0872,6.0014,0.1374,14.9699,1.8871,81.4786,42.7081,1.6197,0,0,1,1
0.2925,8.4869,8.0898,0.1497,39.0293,7.3529,0.214,7.0381,2.4108,65.513,6.8353,26.011,0,0,1,1
0.0404,3.5613,8.1915,0.2169,36.079,5.6273,0.0416,8.4862,3.9727,35.2224,32.0205,3.7102,0,0,1,1
0.1084,4.6361,7.6401,0.2404,36.5409,0.7663,0.127,8.0253,3.6179,59.2301,32.4653,22.7946,0,0,1,1
0.1655,11.732,2.5036,0.0992,14.6756,7.3707,0.2157,8.4131,2.1714,35.3271,7.6182,6.1119,0,0,1,1
0.3316,4.7707,9.8817,0.2278,38.691,5.6068,0.1935,3.0281,2.2597,50.1604,17.2582,13.8474,0,0,1,1
0.2612,4.5198,7.2839,0.2353,28.1599,7.5079,0.235,12.7808,4.8049,95.039,13.5845,41.2058,1,1,0,0
0.0761,9.1094,5.1749,0.3048,21.9236,5.1267,0.3294,2.6731,6.9004,97.3737,38.4485,32.5291,0,1,1,0
0.2955,5.6797,3.33,0.2492,28.8412,8.5255,0.2059,2.7265,4.9203,89.3521,2.8521,15.3385,1,0,0,1
0.2996,9.2839,9.1946,0.1805,19.7729,8.1704,0.0892,8.8994,4.6614,34.3529,10.2466,27.5652,1,0,0,1
0.1465,9.3943,1.8951,0.193,14.7283,1.8834,0.2854,7.8737,6.6817,59.3185,22.5217,38.1997,1,1,0,0
0.1845,1.8206,7.5206,0.2213,19.128,6.4662,0.199,9.4476,7.6145,76.1748,11.8243,44.3767,1,1,0,0
